LGA_CODE_2016,LGA_NAME_2016,SSC_CODE_2016,SSC_NAME_2016,STATE_NAME
24250,Mansfield (S),21805,MOUNTAIN BAY,Victoria
25490,Moyne (S),22799,WINSLOW,Victoria
27350,Yarra (C),20033,ALPHINGTON,Victoria
22490,Golden Plains (S),21792,MOUNT MERCER,Victoria
26170,South Gippsland (S),20373,BUFFALO,Victoria
22830,Greater Shepparton (C),20993,GIRGARRE EAST,Victoria
23940,Loddon (S),20517,CATUMNAL,Victoria
24250,Mansfield (S),21569,MAINDAMPLE,Victoria
25150,Moorabool (S),21387,KOROBEIT,Victoria
25150,Moorabool (S),21033,GLENMORE,Victoria
25430,Mount Alexander (S),21030,GLENLUCE,Victoria
24850,Mitchell (S),20926,FLOWERDALE,Victoria
24250,Mansfield (S),22825,WOODS POINT,Victoria
20740,Bass Coast (S),20999,GLEN ALVIE,Victoria
20740,Bass Coast (S),22613,VENUS BAY,Victoria
22670,Greater Dandenong (C),21545,LYNDHURST,Victoria
26170,South Gippsland (S),20010,AGNES,Victoria
20740,Bass Coast (S),21397,KROWERA,Victoria
21830,Corangamite (S),20691,CURDIEVALE,Victoria
20830,Baw Baw (S),22536,TOORONGO,Victoria
22110,East Gippsland (S),22000,OMEO VALLEY,Victoria
26810,Wellington (S),21818,MUNRO,Victoria
26260,Southern Grampians (S),21024,GLENISLA,Victoria
20830,Baw Baw (S),20674,CROSSOVER,Victoria
22110,East Gippsland (S),22625,W TREE,Victoria
27350,Yarra (C),20571,CLIFTON HILL,Victoria
23810,Latrobe (C) (Vic.),20655,COWWARR,Victoria
27450,Yarra Ranges (S),20609,COLDSTREAM,Victoria
27260,Wyndham (C),22737,WERRIBEE SOUTH,Victoria
25490,Moyne (S),20108,BALLANGEICH,Victoria
25490,Moyne (S),21340,KILLARNEY,Victoria
26170,South Gippsland (S),22199,RUBY,Victoria
22110,East Gippsland (S),20428,BUTCHERS RIDGE,Victoria
24780,Mildura (RC),21658,MERRINEE,Victoria
26810,Wellington (S),21490,LICOLA NORTH,Victoria
27450,Yarra Ranges (S),21620,MCMAHONS CREEK,Victoria
20830,Baw Baw (S),21461,LARDNER,Victoria
26810,Wellington (S),21722,MONTGOMERY,Victoria
20570,Ballarat (C),20527,CHAPEL FLAT,Victoria
20830,Baw Baw (S),20546,CHILDERS,Victoria
26810,Wellington (S),20013,AIRLY,Victoria
21750,Colac-Otway (S),22272,SIMPSON,Victoria
20830,Baw Baw (S),20575,CLOVERLEA,Victoria
26260,Southern Grampians (S),21105,GRITJURK,Victoria
22110,East Gippsland (S),22653,WALPA,Victoria
25490,Moyne (S),22699,WARRONG,Victoria
26260,Southern Grampians (S),20964,GATUM,Victoria
22110,East Gippsland (S),20585,COBBANNAH,Victoria
22110,East Gippsland (S),21216,IGUANA CREEK,Victoria
20830,Baw Baw (S),20955,GAINSBOROUGH,Victoria
26430,Strathbogie (S),22766,WHROO,Victoria
20830,Baw Baw (S),21895,NEERIM,Victoria
20830,Baw Baw (S),21529,LONGWARRY NORTH,Victoria
26170,South Gippsland (S),20212,BENNISON,Victoria
24780,Mildura (RC),22033,PATCHEWOLLOCK,Victoria
27450,Yarra Ranges (S),22103,POWELLTOWN,Victoria
22110,East Gippsland (S),22822,WOODGLEN,Victoria
22110,East Gippsland (S),21009,GLENALADALE,Victoria
25490,Moyne (S),20598,CODRINGTON,Victoria
27260,Wyndham (C),21467,LAVERTON,Victoria
27260,Wyndham (C),20597,COCOROC,Victoria
27260,Wyndham (C),20893,EYNESBURY,Victoria
27260,Wyndham (C),22120,QUANDONG,Victoria
27260,Wyndham (C),21578,MAMBOURIN,Victoria
27350,Yarra (C),22110,PRINCES HILL,Victoria
27350,Yarra (C),20493,CARLTON NORTH,Victoria
27350,Yarra (C),20895,FAIRFIELD,Victoria
27450,Yarra Ranges (S),20763,DON VALLEY,Victoria
27450,Yarra Ranges (S),21674,MILLGROVE,Victoria
27450,Yarra Ranges (S),21464,LAUNCHING PLACE,Victoria
27450,Yarra Ranges (S),22739,WESBURN,Victoria
27450,Yarra Ranges (S),20998,GLADYSDALE,Victoria
27450,Yarra Ranges (S),22501,THREE BRIDGES,Victoria
27450,Yarra Ranges (S),20988,GILDEROY,Victoria
27450,Yarra Ranges (S),21149,HEALESVILLE,Victoria
27450,Yarra Ranges (S),21187,HODDLES CREEK,Victoria
27450,Yarra Ranges (S),22910,YELLINGBO,Victoria
27450,Yarra Ranges (S),20186,BEENAK,Victoria
27450,Yarra Ranges (S),22607,UPWEY,Victoria
27450,Yarra Ranges (S),21638,MENZIES CREEK,Victoria
27450,Yarra Ranges (S),22601,UPPER FERNTREE GULLY,Victoria
27450,Yarra Ranges (S),22464,TECOMA,Victoria
27450,Yarra Ranges (S),20187,BELGRAVE,Victoria
27450,Yarra Ranges (S),20188,BELGRAVE HEIGHTS,Victoria
27450,Yarra Ranges (S),20189,BELGRAVE SOUTH,Victoria
27450,Yarra Ranges (S),21997,OLINDA,Victoria
27450,Yarra Ranges (S),22247,SELBY,Victoria
27450,Yarra Ranges (S),22489,THE PATCH,Victoria
27450,Yarra Ranges (S),22270,SILVAN,Victoria
27450,Yarra Ranges (S),21278,KALLISTA,Victoria
27450,Yarra Ranges (S),20912,FERNY CREEK,Victoria
27450,Yarra Ranges (S),21775,MOUNT DANDENONG,Victoria
27450,Yarra Ranges (S),22228,SASSAFRAS,Victoria
27450,Yarra Ranges (S),22267,SHERBROOKE,Victoria
27450,Yarra Ranges (S),21279,KALORAMA,Victoria
27450,Yarra Ranges (S),21548,LYSTERFIELD,Victoria
27450,Yarra Ranges (S),21882,NARRE WARREN EAST,Victoria
27450,Yarra Ranges (S),21715,MONBULK,Victoria
27450,Yarra Ranges (S),21724,MONTROSE,Victoria
27450,Yarra Ranges (S),22563,TREMONT,Victoria
27450,Yarra Ranges (S),21783,MOUNT EVELYN,Victoria
27450,Yarra Ranges (S),22810,WONGA PARK,Victoria
27450,Yarra Ranges (S),22660,WANDIN NORTH,Victoria
27450,Yarra Ranges (S),20096,BADGER CREEK,Victoria
27450,Yarra Ranges (S),20557,CHUM CREEK,Victoria
27450,Yarra Ranges (S),22895,YARRA GLEN,Victoria
27450,Yarra Ranges (S),22344,STEELS CREEK,Victoria
27450,Yarra Ranges (S),20756,DIXONS CREEK,Victoria
27450,Yarra Ranges (S),22523,TOOLANGI,Victoria
27450,Yarra Ranges (S),20910,FERNSHAW,Victoria
27450,Yarra Ranges (S),21802,MOUNT TOOLEBEWONG,Victoria
27450,Yarra Ranges (S),22445,TARRAWARRA,Victoria
27450,Yarra Ranges (S),22253,SEVILLE EAST,Victoria
27450,Yarra Ranges (S),22252,SEVILLE,Victoria
27450,Yarra Ranges (S),22915,YERING,Victoria
27450,Yarra Ranges (S),21107,GRUYERE,Victoria
27450,Yarra Ranges (S),22659,WANDIN EAST,Victoria
27450,Yarra Ranges (S),21551,MACCLESFIELD,Victoria
27450,Yarra Ranges (S),20862,EMERALD,Victoria
27450,Yarra Ranges (S),20450,CAMBARVILLE,Victoria
27450,Yarra Ranges (S),21612,MATLOCK,Victoria
27450,Yarra Ranges (S),22147,REEFTON,Victoria
27450,Yarra Ranges (S),22536,TOORONGO,Victoria
27630,Yarriambiack (S),22033,PATCHEWOLLOCK,Victoria
27630,Yarriambiack (S),21192,HOPETOUN,Victoria
27630,Yarriambiack (S),22837,WOOMELANG,Victoria
27630,Yarriambiack (S),22871,YAAPEET,Victoria
27630,Yarriambiack (S),20230,BEULAH,Victoria
27630,Yarriambiack (S),22184,ROSEBERY,Victoria
27630,Yarriambiack (S),21463,LASCELLES,Victoria
27630,Yarriambiack (S),22307,SPEED,Victoria
27630,Yarriambiack (S),22576,TURRIFF,Victoria
27630,Yarriambiack (S),22473,TEMPY,Victoria
27630,Yarriambiack (S),22125,RAINBOW,Victoria
22980,Hindmarsh (S),20015,ALBACUTYA,Victoria
27630,Yarriambiack (S),22684,WARRACKNABEAL,Victoria
27630,Yarriambiack (S),20337,BRIM,Victoria
27630,Yarriambiack (S),21838,MURTOA,Victoria
27630,Yarriambiack (S),22203,RUPANYUP,Victoria
27630,Yarriambiack (S),21687,MINYIP,Victoria
27630,Yarriambiack (S),20465,CANNUM,Victoria
27630,Yarriambiack (S),20681,CRYMELON,Victoria
27630,Yarriambiack (S),20082,AUBREY,Victoria
27630,Yarriambiack (S),21539,LUBECK,Victoria
27630,Yarriambiack (S),20129,BANGERANG,Victoria
27630,Yarriambiack (S),22771,WILKUR,Victoria
27630,Yarriambiack (S),20063,AREEGRA,Victoria
27630,Yarriambiack (S),20289,BOOLITE,Victoria
27630,Yarriambiack (S),22776,WILLENABRINA,Victoria
27630,Yarriambiack (S),21416,LAH,Victoria
27630,Yarriambiack (S),21312,KELLALAC,Victoria
27630,Yarriambiack (S),22651,WALLUP,Victoria
27630,Yarriambiack (S),21827,MURRA WARRA,Victoria
27630,Yarriambiack (S),21330,KEWELL,Victoria
27630,Yarriambiack (S),22259,SHEEP HILLS,Victoria
29399,Unincorporated Vic,20900,FALLS CREEK,Victoria
29399,Unincorporated Vic,20167,BAW BAW VILLAGE,Victoria
29399,Unincorporated Vic,21766,MOUNT BULLER,Victoria
29399,Unincorporated Vic,21198,HOTHAM HEIGHTS,Victoria
29399,Unincorporated Vic,20945,FRENCH ISLAND,Victoria
29399,Unincorporated Vic,20850,ELIZABETH ISLAND,Victoria
29399,Unincorporated Vic,22881,YAMBUK,Victoria
29399,Unincorporated Vic,22786,WILSONS PROMONTORY,Victoria
29399,Unincorporated Vic,22885,YANAKIE,Victoria
22110,East Gippsland (S),22514,TOM GROGGIN,Victoria
22110,East Gippsland (S),20358,BRUMBY,Victoria
22110,East Gippsland (S),20899,FAIRY DELL,Victoria
22110,East Gippsland (S),22347,STIRLING,Victoria
22110,East Gippsland (S),20775,DOUBLE BRIDGES,Victoria
22110,East Gippsland (S),22420,TAMBO CROSSING,Victoria
22110,East Gippsland (S),21901,NELSE,Victoria
22110,East Gippsland (S),22502,TIMBARRA,Victoria
22110,East Gippsland (S),21699,MITTA MITTA,Victoria
22110,East Gippsland (S),21655,MERRIJIG,Victoria
22110,East Gippsland (S),22404,TABBERABBERA,Victoria
22110,East Gippsland (S),22207,RYANS,Victoria
26810,Wellington (S),22237,SEACOMBE,Victoria
26810,Wellington (S),21992,OCEAN GRANGE,Victoria
26810,Wellington (S),20922,FLAMINGO BEACH,Victoria
22110,East Gippsland (S),22645,WALLAGARAUGH,Victoria
22110,East Gippsland (S),20193,BELLBIRD CREEK,Victoria
22110,East Gippsland (S),20376,BULDAH,Victoria
22110,East Gippsland (S),20227,BETE BOLONG NORTH,Victoria
22110,East Gippsland (S),22880,YALMY,Victoria
20260,Ararat (RC),21119,HALLS GAP,Victoria
20110,Alpine (S),20264,BOGONG,Victoria
20830,Baw Baw (S),22879,YALLOURN NORTH,Victoria
20830,Baw Baw (S),22430,TANJIL,Victoria
20830,Baw Baw (S),20284,BOOLA,Victoria
20830,Baw Baw (S),21019,GLENGARRY NORTH,Victoria
20830,Baw Baw (S),20039,AMOR,Victoria
20830,Baw Baw (S),22638,WALHALLA,Victoria
20830,Baw Baw (S),20488,CARINGAL,Victoria
20830,Baw Baw (S),21257,JERICHO,Victoria
20830,Baw Baw (S),22529,TOOMBON,Victoria
20830,Baw Baw (S),20004,ABERFELDY,Victoria
20830,Baw Baw (S),22530,TOONGABBIE,Victoria
20830,Baw Baw (S),20974,GENTLE ANNIE,Victoria
20830,Baw Baw (S),21516,LOCH VALLEY,Victoria
21010,Benalla (RC),20059,ARCHERTON,Victoria
21010,Benalla (RC),20139,BARJARG,Victoria
21670,Central Goldfields (S),20863,EMU,Victoria
21830,Corangamite (S),20689,CUNDARE NORTH,Victoria
21830,Corangamite (S),20778,DREEITE,Victoria
23940,Loddon (S),21852,MYSIA,Victoria
23940,Loddon (S),20595,COCHRANES CREEK,Victoria
23940,Loddon (S),21615,MCINTYRE,Victoria
26810,Wellington (S),20651,COWA,Victoria
26810,Wellington (S),21142,HAWKHURST,Victoria
26700,Wangaratta (RC),22629,WABONGA,Victoria
25430,Mount Alexander (S),21231,IRISHTOWN,Victoria
25150,Moorabool (S),20257,BLAKEVILLE,Victoria
25810,Northern Grampians (S),22082,POMONAL,Victoria
25810,Northern Grampians (S),21417,LAHARUM,Victoria
25810,Northern Grampians (S),20694,DADSWELLS BRIDGE,Victoria
25810,Northern Grampians (S),22189,ROSES GAP,Victoria
22910,Hepburn (S),22435,TARADALE,Victoria
22910,Hepburn (S),22437,TARILTA,Victoria
22910,Hepburn (S),21393,KORWEINGUBOORA,Victoria
24250,Mansfield (S),20844,EILDON,Victoria
22110,East Gippsland (S),22705,WATERHOLES,Victoria
25150,Moorabool (S),20383,BULLARTO SOUTH,Victoria
25150,Moorabool (S),22564,TRENTHAM,Victoria
26700,Wangaratta (RC),20059,ARCHERTON,Victoria
21370,Campaspe (S),21841,MUSKERRY,Victoria
29799,Migratory - Offshore - Shipping (Vic.),29797,MIGRATORY - OFFSHORE - SHIPPING,Victoria
